timestamp,sensor_id,sensor_type,sensor_value
2024-01-14 20:24:58.218316,3,humidity,47.36311487383308
2024-02-08 07:10:57.514264,10,acceleration_y,1.5234355824121124
2024-03-21 22:16:24.940328,1,humidity,69.44977978411929
2024-03-15 18:26:06.749743,2,pressure,1034.7135290897004
2024-01-17 13:34:03.641704,8,acceleration_z,-2.447305550781036
2024-01-04 12:49:14.382966,2,pressure,915.201238654518
2024-01-24 06:05:07.840063,1,acceleration_x,9.177176330866779
2024-03-16 18:10:47.007618,7,pressure,1133.915375120811
2024-02-12 05:07:44.072404,5,pressure,956.5824714641559
2024-01-25 17:02:45.688820,6,acceleration_z,0.0655913300102906
2024-01-31 06:31:43.118669,6,acceleration_x,9.70602361076546
2024-03-04 16:55:11.704662,1,temperature,-10.71222696482989
2024-01-16 22:09:20.985500,7,acceleration_x,2.181519234880474
2024-02-09 23:35:29.713960,7,humidity,32.05861024710707
2024-02-29 17:11:37.459541,10,temperature,20.969105325697676
2024-01-18 08:11:15.932816,9,humidity,33.35495624575837
2024-01-11 10:08:54.296871,5,humidity,32.25100064698575
2024-03-02 15:51:51.099766,5,acceleration_x,9.33444297335685
2024-01-07 23:44:14.996647,7,temperature,-7.12720660006725
2024-03-07 21:38:46.128566,5,temperature,-6.579995586714727
2024-01-23 19:23:56.738379,6,acceleration_x,3.3136213091649562
2024-01-01 05:39:05.745126,4,humidity,56.55850740878078
2024-03-23 12:58:48.813017,2,pressure,923.6066432202982
2024-03-21 04:08:46.984711,4,humidity,59.20029179420745
2024-02-16 03:02:36.337246,4,temperature,-14.681176755973553
2024-01-17 09:17:43.353590,10,pressure,1080.2292530795162
2024-02-13 08:49:20.424812,8,acceleration_x,-8.535040953233175
2024-03-21 23:59:56.702586,3,acceleration_x,3.255433403455486
2024-01-05 05:07:29.830577,1,acceleration_z,1.331269122361899
2024-02-20 08:27:24.014848,1,acceleration_y,6.271842039587909
2024-02-25 03:24:31.043679,8,acceleration_x,8.274514302200146
2024-01-29 00:49:08.898837,8,humidity,99.40958727800437
2024-03-02 06:25:31.706326,10,pressure,1109.915135921564
2024-02-24 07:03:25.301462,8,acceleration_y,2.375696537755436
2024-02-02 18:07:32.386024,9,humidity,64.06217768101882
2024-01-25 17:17:07.570312,1,humidity,32.89852643561259
2024-01-18 00:59:43.847671,8,pressure,808.5410841016749
2024-01-16 06:48:41.009546,6,acceleration_x,-9.795781560028043
2024-03-12 04:24:41.837812,9,temperature,23.2386311784502
2024-01-22 01:06:08.442030,1,acceleration_z,-4.013287333160919
2024-03-10 04:01:38.694381,5,humidity,43.41539371793297
2024-01-18 03:07:35.448710,2,pressure,1077.9887369660405
2024-01-19 23:11:18.643807,7,acceleration_x,-9.629780954005017
2024-01-02 03:14:06.362795,2,pressure,1180.3623015034618
2024-03-20 11:03:42.503999,4,pressure,914.3225496067269
2024-03-02 17:15:29.461794,4,pressure,978.7570453943467
2024-03-02 04:10:05.968149,7,temperature,-5.5168186866159115
2024-03-19 15:51:00.662630,7,acceleration_z,0.36347706321219597
2024-02-27 10:38:07.050493,10,humidity,55.39159372819634
2024-02-14 05:13:44.224425,8,acceleration_z,-3.7790422944891606
2024-01-11 05:15:59.645900,8,humidity,69.22205423735709
2024-01-04 11:07:17.769574,1,acceleration_x,6.712826751167313
2024-02-13 22:01:42.950035,8,humidity,55.60129487032943
2024-03-10 14:48:29.234354,5,humidity,12.977872545594371
2024-02-27 22:45:52.213360,1,acceleration_z,4.220895250735037
2024-02-20 06:42:27.412734,5,temperature,18.035750556439325
2024-02-10 11:15:50.276977,7,humidity,22.379740133431746
2024-01-08 11:54:19.892532,1,humidity,86.45828387931907
2024-02-11 17:44:37.884568,3,temperature,-16.101739393937336
2024-02-27 01:06:24.225868,5,humidity,36.165891918595996
2024-01-26 09:52:01.805790,6,temperature,-18.88957247391792
2024-01-09 22:02:36.644892,2,pressure,873.0270140737612
2024-02-13 08:42:36.161245,8,pressure,820.499258240855
2024-03-22 07:46:44.365102,4,acceleration_z,6.193847734020068
2024-02-26 02:53:19.656488,5,humidity,69.21712943543537
2024-01-10 07:33:10.733784,9,temperature,-12.212139724366054
2024-01-05 21:08:46.387293,8,acceleration_x,-7.533066923467791
2024-02-09 05:14:16.293423,3,acceleration_z,9.443320403041795
2024-01-27 07:28:22.684864,8,acceleration_x,2.583239343590476
2024-03-02 19:17:08.131901,8,temperature,36.42067951414555
2024-01-27 01:22:18.565033,3,pressure,1038.0359349223218
2024-01-10 14:28:45.345518,8,acceleration_z,9.010305874906003
2024-03-19 09:38:11.866967,3,acceleration_y,-4.521726874058478
2024-02-17 20:29:39.911297,1,acceleration_y,2.9895609568034445
2024-03-19 18:02:52.029282,7,humidity,94.84168869256622
2024-01-09 01:05:04.362031,1,humidity,37.027958030742965
2024-03-21 18:32:39.035684,4,temperature,48.91017238205991
2024-03-17 23:09:15.307010,8,temperature,3.7793512184564335
2024-01-22 18:51:03.634613,8,humidity,9.26870512903305
2024-03-12 19:09:35.598911,9,pressure,1069.8387779773234
2024-01-02 13:35:27.477159,3,acceleration_y,-7.466993741532155
2024-03-02 16:32:32.417012,5,pressure,811.2213347045977
2024-02-23 11:17:41.380745,4,acceleration_y,6.520929014098364
2024-02-29 12:06:45.912900,1,acceleration_y,9.620233155586256
2024-02-13 07:48:47.795243,8,acceleration_z,-3.890280433569311
2024-03-07 12:54:40.921523,7,temperature,11.038080758290246
2024-02-15 16:38:30.708227,1,acceleration_y,-0.4920689341592066
2024-01-08 23:40:59.323460,5,humidity,23.64943104672892
2024-03-16 16:03:25.268378,6,temperature,15.241087936907533
2024-02-18 02:22:28.720246,9,temperature,18.407288480983183
2024-02-06 10:01:55.893190,10,acceleration_z,-8.35320537689751
2024-03-02 06:58:48.279018,9,temperature,-8.460262845963356
2024-02-20 00:58:30.325853,3,acceleration_y,-9.712514937006976
2024-02-07 18:58:05.688028,9,acceleration_y,-0.4806411040438068
2024-01-20 21:14:33.851780,8,humidity,5.756630021772102
2024-03-02 15:12:58.973129,4,acceleration_x,5.6018087337493565
2024-03-07 03:14:28.879430,7,humidity,83.91427217496663
2024-02-15 10:20:40.198112,1,acceleration_z,8.941080736479783
2024-01-16 12:19:26.873662,2,humidity,84.78103514869203
2024-01-19 22:09:24.560499,9,humidity,16.28293628024008
2024-01-06 21:01:25.513979,9,humidity,70.24789765508014
2024-02-05 23:51:55.442606,1,temperature,8.847242173142696
2024-02-06 13:05:29.535069,7,acceleration_z,7.474423980757628
2024-01-24 08:49:27.948484,8,acceleration_y,2.3778449760065
2024-02-17 06:22:42.394956,5,pressure,841.4722340539993
2024-01-10 07:26:44.337423,10,acceleration_x,-7.816122060596551
2024-03-03 03:00:28.688104,9,humidity,49.201462353426564
2024-01-24 03:04:16.620940,8,acceleration_z,2.1665117150217146
2024-02-08 21:15:26.417995,5,acceleration_z,4.281793864481408
2024-03-12 21:02:29.392618,3,acceleration_x,6.161141003247771
2024-03-01 19:39:10.232964,8,acceleration_x,-6.599732894171608
2024-02-01 10:23:54.118324,8,acceleration_z,8.553011919572754
2024-02-08 00:36:02.990801,1,acceleration_z,6.395457034985867
2024-01-26 10:11:13.356045,8,acceleration_y,-6.458070824959541
2024-03-23 02:00:18.598663,9,pressure,838.5336779166264
2024-01-23 16:15:03.894589,7,temperature,-19.54658291461696
2024-02-27 22:51:59.760508,6,acceleration_z,-5.157489648465283
2024-03-11 13:50:58.147893,4,pressure,1158.9317476177114
2024-02-14 11:07:39.772695,10,humidity,58.69984080920586
2024-01-04 13:13:42.220908,4,acceleration_z,-6.455014599850461
2024-01-26 12:28:31.130033,10,acceleration_x,1.7649923020455311
2024-02-17 06:37:52.535061,1,acceleration_z,1.5485772345420923
2024-02-22 00:27:51.701801,9,humidity,33.94051632754716
2024-03-14 15:07:57.967385,5,humidity,97.12501767827655
2024-03-16 00:03:08.565358,10,acceleration_y,-3.567646264406859
2024-01-12 14:16:57.971151,10,pressure,894.1922857478828
2024-03-14 18:21:31.184054,10,pressure,885.411778102645
2024-02-22 11:49:26.302194,3,acceleration_z,8.173248826102153
2024-02-11 19:56:39.799061,1,acceleration_y,4.911072484733543
2024-01-10 08:06:31.800996,7,acceleration_y,0.7319601599550793
2024-01-04 11:13:39.254789,8,acceleration_y,6.237676218486786
2024-01-25 14:52:18.050741,10,humidity,30.959160562964485
2024-01-29 14:25:23.775381,3,acceleration_y,-3.2746587717005537
2024-02-17 13:48:50.469423,1,acceleration_y,0.15967829242898368
2024-02-09 21:55:19.315905,5,humidity,57.83183923201104
2024-03-13 17:19:56.346549,1,temperature,31.536348027653425
2024-01-23 02:08:34.800710,8,temperature,37.531179020504965
2024-03-08 23:29:37.004456,1,temperature,25.054823013621892
2024-02-02 12:18:14.481833,1,acceleration_z,9.880839619980723
2024-03-20 07:04:01.694153,3,acceleration_x,7.402018204225378
2024-01-18 17:35:04.226266,8,pressure,874.7858426112176
2024-03-04 17:58:18.184267,5,acceleration_y,4.41797479897569
2024-01-23 07:38:23.266514,7,acceleration_y,6.105179439409429
2024-01-13 15:39:10.526371,10,acceleration_z,3.1818692977343765
2024-01-24 14:41:18.780134,5,temperature,-13.551600912387345
2024-02-02 03:53:58.648896,7,acceleration_z,-9.812547202333635
2024-02-09 17:22:56.638842,10,temperature,49.859962267492165
2024-01-24 11:09:33.343190,5,humidity,1.7167018404914192
2024-03-12 07:11:46.624285,6,pressure,1087.603037614954
2024-01-02 20:53:34.832542,3,temperature,30.776667024650976
2024-02-25 09:53:55.347120,7,acceleration_x,4.234151910460502
2024-02-27 18:10:08.372018,7,acceleration_y,-8.593106867722824
2024-01-24 16:52:52.959999,9,acceleration_z,2.835976096641568
2024-01-25 01:37:13.573857,8,pressure,942.0737396555808
2024-01-09 11:17:57.508729,8,temperature,29.282627454605176
2024-02-13 21:06:19.658205,5,humidity,51.49127132416147
2024-03-18 00:45:50.584534,5,acceleration_z,1.479139771694701
2024-01-27 10:49:59.918645,2,acceleration_z,-9.407846649945988
2024-01-01 14:52:22.114108,10,temperature,29.558364431442
2024-02-19 06:57:45.964454,8,acceleration_z,4.345102933900476
2024-01-19 03:47:06.832059,10,acceleration_z,-9.204240922914906
2024-03-18 00:29:37.815819,5,humidity,74.44224679190981
2024-01-08 08:42:39.757987,7,humidity,46.41513064434621
2024-02-13 02:25:46.104663,1,humidity,5.3992842376583745
2024-01-08 02:14:34.783141,7,acceleration_z,6.311266673037238
2024-03-18 17:39:23.867145,6,temperature,48.940805780099254
2024-03-09 09:37:13.648447,5,acceleration_y,-6.571551342380387
2024-03-13 05:11:04.827975,3,temperature,26.360415224618094
2024-01-29 16:08:15.774961,9,acceleration_y,3.977101914851609
2024-02-16 02:48:37.462041,9,acceleration_y,-1.6742101510122414
2024-03-19 11:18:25.293872,6,acceleration_x,2.196066283788099
2024-03-08 13:55:39.744217,9,acceleration_y,3.964418525652576
2024-01-17 21:00:42.182491,5,acceleration_z,-7.169305249611568
2024-01-24 09:57:47.707978,5,temperature,21.055385954440943
2024-03-02 16:18:31.820384,5,pressure,1141.6632842653355
2024-02-21 05:27:31.054505,2,pressure,862.2351091616905
2024-01-29 18:32:36.900925,3,acceleration_z,8.86475408220145
2024-01-03 22:37:07.669949,8,humidity,28.438386348828683
2024-02-09 16:03:40.324794,5,acceleration_z,1.0088555484022095
2024-01-27 18:59:57.894636,2,acceleration_y,5.451982123331028
2024-03-14 07:34:06.232076,1,acceleration_z,6.748499711852084
2024-01-17 12:30:09.224632,2,humidity,31.49869625537741
2024-03-16 02:59:19.330419,9,acceleration_x,-7.658669583791928
2024-01-17 03:43:57.636591,9,humidity,7.234771182003541
2024-02-04 16:41:17.993140,3,humidity,51.30833251312651
2024-02-08 16:41:11.001770,5,temperature,-3.1037505553087428
2024-01-04 09:15:34.380110,2,acceleration_x,-1.3626789520492366
2024-03-14 19:03:38.080015,7,acceleration_x,2.0342790607729384
2024-03-09 14:56:23.625643,1,humidity,34.84056779328618
2024-03-01 19:40:01.285640,1,pressure,1119.6399242213163
2024-01-09 23:04:45.389314,5,pressure,1118.7404604764852
2024-01-07 05:34:37.210842,5,temperature,18.444689596318952
2024-02-08 23:35:17.358686,7,acceleration_z,3.4692588222450844
2024-02-02 02:44:24.014734,3,temperature,-19.509676435552972
2024-03-11 17:31:12.414934,3,acceleration_y,-1.552556258030922
2024-01-24 11:32:49.734503,6,acceleration_x,3.565824065363195
2024-01-10 05:03:17.608447,5,temperature,25.765197440705876
2024-03-05 19:23:03.246691,1,acceleration_x,-1.5083308273984706
2024-01-02 10:19:21.221767,2,humidity,8.224191744380448
2024-03-04 17:51:37.732919,8,acceleration_z,0.5158202800295992
2024-03-09 02:01:22.448140,3,acceleration_z,5.579265290689122
2024-01-06 19:57:38.141234,1,acceleration_x,4.74460234435502
2024-03-02 05:53:54.323158,5,pressure,1016.2206939648794
2024-02-25 02:04:46.654883,10,humidity,61.279243974642505
2024-02-09 10:18:33.967985,7,humidity,21.056564756626685
2024-03-10 19:30:37.132987,10,acceleration_z,0.07363039275913863
2024-03-03 15:27:39.783671,9,humidity,92.9904605194238
2024-01-12 15:13:14.942428,7,pressure,800.2231875683045
2024-02-07 08:47:20.852816,9,acceleration_x,9.611696501771668
2024-02-26 20:39:32.690922,7,temperature,41.49460380515848
2024-01-21 20:39:59.287929,2,acceleration_z,-3.566677573351873
2024-01-05 19:36:54.838133,9,humidity,35.11994942921456
2024-01-10 18:08:44.904632,4,humidity,77.43936408186491
2024-02-01 15:41:01.630156,8,acceleration_z,2.486729719003332
2024-03-01 18:15:33.853834,5,temperature,5.391506323266928
2024-02-23 23:07:33.851878,2,acceleration_x,-5.250026839780486
2024-01-19 18:32:33.059084,1,acceleration_z,-2.7719139549655836
2024-01-29 07:50:55.103676,9,acceleration_z,-0.2693020267836328
2024-03-11 00:24:49.458661,5,acceleration_y,-6.199764686089613
2024-01-15 09:08:54.287766,4,acceleration_z,-4.2088222017286885
2024-01-24 12:27:00.054395,6,acceleration_y,2.3177090766315906
2024-02-28 04:58:22.921799,4,temperature,12.791696001813037
2024-01-24 03:01:20.312575,2,acceleration_z,-8.50574776796908
2024-01-02 21:29:38.603664,5,pressure,857.075920556849
2024-02-22 16:28:14.965616,5,temperature,-7.996770720099555
2024-03-13 01:34:25.242658,7,humidity,99.95730521178808
2024-01-24 09:57:47.707978,5,acceleration_z,-6.2333594308234535
2024-02-02 16:45:13.744205,2,pressure,825.4064653260192
2024-01-24 18:44:38.626079,4,acceleration_z,-1.887843236565212
2024-03-12 13:18:44.876642,2,pressure,1050.6544443466364
2024-01-29 23:49:00.687129,8,temperature,15.941310927846189
2024-02-17 05:19:31.139943,7,temperature,-9.127010306740308
2024-02-21 23:47:55.158410,4,acceleration_x,7.813393385612539
2024-02-29 00:02:43.438766,8,humidity,73.49855579855775
2024-02-26 21:33:01.983135,2,acceleration_y,2.744453353960809
2024-01-28 18:13:50.630908,7,acceleration_z,1.1451625255796785
2024-01-01 01:04:33.128441,1,acceleration_x,-7.768070435980185
2024-02-01 17:50:33.004696,5,acceleration_z,0.8134691421904812
2024-01-15 06:20:47.002837,9,humidity,49.0746176920941
2024-03-19 22:45:28.890477,6,humidity,82.22563410035872
2024-02-09 12:09:01.563784,5,acceleration_x,3.8829964760695574
2024-02-10 19:10:50.259844,7,acceleration_x,7.134555000668087
2024-03-15 13:14:22.702451,6,temperature,28.58463697670328
2024-02-06 02:19:38.440733,8,pressure,1062.6900999643235
2024-01-11 20:29:56.338486,3,acceleration_z,-6.799399019322532
2024-03-18 10:48:25.302799,3,acceleration_y,3.762738843272711
